CZ;;.CZECH REPUBLIC;;;;;;;;
CZ;HLM;Halámky;Halamky;;--3----B;AA;0212;;4851N 01455E;
CZ;HAL;Halenkov;Halenkov;;-23-----;RL;0701;;4919N 01809E;
CZ;HVA;Harrachov;Harrachov;;--3----B;AA;9701;;;
CZ;HAT;Hate;Hate;;--3----B;AA;9701;;;
CZ;HAV;Havírov;Havirov;;-23-----;RL;0601;;4948N 01824E;
CZ;HBV;Havlíckova Borová;Havlickova Borova;;--3-----;RL;0701;;4939N 01547E;
CZ;HVB;Havlíckuv Brod;Havlickuv Brod;;-23-----;AA;0212;;4937N 01535E;
CZ;HER;Hermanova Hut;Hermanova Hut;;-2------;RL;0207;;4942N 01305E;
CZ;HMM;Hermanuv Mestec;Hermanuv Mestec;;--3-----;RL;0307;;4957N 01540E;
CZ;HEA;Hevlín;Hevlin;;--3----B;AA;0212;;4845N 01623E;
CZ;HLN;Hlinsko;Hlinsko;;-23-----;AA;9509;;;
CZ;HLB;Hlubocky;Hlubocky;;--3-----;RL;0201;;4938N 01724E;
CZ;HLK;Hluk;Hluk;;--3-----;RL;0106;;4859N 01732E;
CZ;HVI;Hnevice;Hnevice;;-23-----;RL;0601;;4944N 01306E;
CZ;HNE;Hnevotín;Hnevotin;;--3-----;RL;0601;;4934N 01711E;
CZ;HOM;Hodkovice nad Mohelkou;Hodkovice nad Mohelkou;;-23-----;RL;0401;;5039N 01505E;
CZ;HOD;Hodonin;Hodonin;;-23-----;AA;9509;;;
CZ;HOL;Holesov;Holesov;;---4----;AA;9509;;;
CZ;HCE;Holice;Holice;;--3-----;RL;0601;;5004N 01558E;
CZ;YHO;Holubice;Holubice;;--3-----;RL;0607;;5012N 01418E;
CZ;HOS;Hora Svatého Sebestiána;Hora Svateho Sebestiana;;--3----B;AA;0212;;5031N 01316E;
CZ;HZV;Horazd' ovice;Horazd' ovice;;--3-----;RL;0201;;4920N 01341E;
CZ;HRP;Horice;Horice;;--3--6--;RL;0501;;5021N 01537E;
CZ;HAH;Horní Adrspach;Horni Adrspach;;--3-----;RL;0212;;5037N 01606E;
CZ;HBC;Horní Becva;Horni Becva;;--3----B;AA;0212;;4926N 01817E;
CZ;HOB;Horní Benesov;Horni Benesov;;--3-----;RL;0701;;4958N 01736E;
CZ;HBA;Horní Bríza;Horni Briza;;-23-----;RL;0701;;4950N 01321E;
CZ;HCV;Horní Cerekev;Horni Cerekev;;--3-----;RL;0201;;4920N 01520E;
CZ;HDA;Horní Dvoriste;Horni Dvoriste;;-2-----B;AA;0212;;4836N 01425E;
CZ;HJI;Horni Jiretin;Horni Jiretin;;--3-----;RQ;0607;;5034N 01334E;
CZ;HLD;Horní Lidec;Horni Lidec;;-2-----B;AA;0212;;4911N 01804E;
CZ;HSO;Horní Slavkov;Horni Slavkov;;-23-----;RL;0701;;5009N 01248E;@Fun@Sta@Coo
CZ;HSU;Horní Suchá;Horni Sucha;;-23-----;RL;0601;;4948N 01829E;
CZ;HTE;Horni Tasovice;Horni Tasovice;;--3-----;RL;0601;;5010N 01300E;
CZ;HRV;Horovice;Horovice;;-23-----;RL;0106;;4951N 01354E;
CZ;HRY;Hory;Hory;;-23-----;RL;0701;;4953N 01745E;
CZ;HVE;Hostivice;Hostivice;;-23-----;RL;0507;;5005N 01416E;
CZ;HKR;Hradec Králové;Hradec Kralove;;-23-----;AA;0212;;5013N 01551E;
CZ;HRM;Hradec-nad-Moravici;Hradec-nad-Moravici;;--3-----;RL;0407;;4952N 01752E;
CZ;HUA;Hrádek nad Nisou;Hradek nad Nisou;;--3-----;RL;0201;;5051N 01450E;
CZ;HLT;Hradistko;Hradistko;;--3-----;RN;0501;;5010N 01456E;
CZ;HSA;Hrensko;Hrensko;;1-3----B;AA;9701;;;
CZ;HUD;Hudlice;Hudlice;;--3-----;RL;0201;;4957N 01358E;
CZ;HUL;Hulín;Hulin;;-23-----;RL;0507;;4919N 01728E;
CZ;HPC;Humpolec;Humpolec;;-23-----;RL;0501;;4933N 01522E;
CZ;HUS;Husinec;Husinec;;--3-----;RQ;0607;;4903N 01358E;
CZ;HPE;Hustopece;Hustopece;;--3-----;RL;0201;;4856N 01643E;
CZ;ICE;Ivancice;Ivancice;;--3-----;RQ;9806;;;
CZ;JNJ;Jablonec nad Jizerou;Jablonec nad Jizerou;;--3-----;RL;0601;;5042N 01526E;
CZ;JBC;Jablonec nad Nisou;Jablonec nad Nisou;;-23-----;AA;9701;;;
CZ;JPY;Jablonecké Paseky;Jablonecke Paseky;;--3-----;RL;0601;;5044N 01513E;
CZ;JAB;Jablonné nad Orlicí;Jablonne nad Orlici;;123-----;RL;0601;;5002N 01636E;
CZ;JBV;Jablunkov;Jablunkov;;--3-----;AA;9509;;;
CZ;JNU;Janovice nad Úhlavou;Janovice nad Uhlavou;;--3-----;RL;0701;;4921N 01314E;
CZ;JAR;Jaromer;Jaromer;;-23-----;RL;0401;;5021N 01555E;
CZ;JZY;Jazlovice;Jazlovice;;--3-----;RL;0701;;4958N 01438E;
CZ;JNC;Jenec;Jenec;;-23-----;RL;0601;;5005N 01413E;
CZ;JES;Jesenice;Jesenice;;-23-----;RL;0701;;5006N 01328E;
CZ;JSN;Jeseník;Jesenik;;--3-----;RL;0212;;5014N 01712E;
CZ;JTV;JetYichov;JetYichov;;--3-----;RL;0307;;5036N 01616E;
CZ;JEV;Jevicko;Jevicko;;--3-----;RQ;0607;;;
CZ;JIE;Jevisovice;Jevisovice;;1-3-----;RL;0701;;4859N 01600E;
CZ;JIC;Jicín;Jicin;;-23-----;AA;0212;;5026N 01521E;
CZ;JHV;Jihlava;Jihlava;;-23-----;AA;9701;;;
CZ;JIL;Jilemnice;Jilemnice;;-23-----;RL;0601;;5036N 01531E;
CZ;JPR;Jílové u Prahy;Jilove u Prahy;;-23-----;RL;0601;;4954N 01430E;
CZ;JNH;Jindrichuv Hradec;Jindrichuv Hradec;;-23-----;AA;9509;;;
CZ;JRA;Jirikov;Jirikov;;--3----B;AA;9701;;;
CZ;JRN;Jirny;Jirny;;--3-----;RL;0601;;5006N 01442E;
CZ;KAD;Kadan;Kadan;;123-----;RL;0601;;5023N 01316E;
CZ;KSV;Kamenický Senov;Kamenicky Senov;;-23-----;RL;0601;;5046N 01428E;
CZ;KMN;Kamenná;Kamenna;;--3-----;RL;0201;;4951N 01701E;
CZ;KVO;Kamyk nad Vltavou;Kamyk nad Vltavou;;--3-----;RQ;0607;;4938N 01415E;
CZ;KAP;Kaplice;Kaplice;;-23-----;AA;9509;;;
CZ;KAR;Karlín;Karlin;;--3--6--;RL;0407;;4858N 01658E;
CZ;KLV;Karlovy Vary;Karlovy Vary;;-234----;AA;9606;;;
CZ;KUV;Karolinka;Karolinka;;123-----;RL;0601;;4921N 01815E;
CZ;KRV;Karviná;Karvina;;-23-----;AA;0212;;4952N 01833E;
CZ;KJV;Kaznejov;Kaznejov;;-23-----;RL;0701;;4953N 01323E;@Fun@Sta@Coo
CZ;KDY;Kdyne;Kdyne;;-23-----;RL;0701;;4924N 01302E;
CZ;KLD;Kladno;Kladno;;-23-----;AA;9509;;;
CZ;KNO;Klásterec nad Ohrí;Klasterec nad Ohri;;--3-----;RL;0201;;5023N 01310E;
CZ;KCC;Klásterec nad Orlicí;Klasterec nad Orlici;;--3-----;RL;0201;;5008N 01633E;
CZ;KLY;Klatovy;Klatovy;;--3-----;XX;0701;;4923N 01317E;Cf CZ KTV
CZ;KTV;Klatovy;Klatovy;;-234----;AA;0701;;4924N 01317E;@Coo
CZ;KLC;Klícany;Klicany;;-234----;AA;0212;;5012N 01426E;
CZ;KZE;Knezeves;Knezeves;;--3--6--;RL;0501;;5007N 01416E;
CZ;KZM;Knezmost;Knezmost;;--3-----;RL;0701;;5029N 01503E;
CZ;KOJ;Kojetice;Kojetice;;-23-----;RL;0407;;5014N 01431E;
CZ;KLN;Kolín;Kolin;;-23-----;AA;0212;;5001N 01512E;
CZ;KMV;Komárov;Komarov;;-23-----;RL;0701;;4948N 01351E;
CZ;KOP;Koprivnice;Koprivnice;;-23-----;AA;9701;;;
CZ;KTA;Kostálov;Kostalov;;--3-----;RL;0601;;5029N 01400E;
CZ;KOS;Kostany;Kostany;;--3-----;RL;0407;;5039N 01346E;
CZ;KCL;Kostelec nad Cernými Lesy;Kostelec nad Cernymi Lesy;;-23-----;RL;0607;;5000N 01452E;
CZ;KSL;Kostelec nad Labem;Kostelec nad Labem;;123-----;RN;0501;;5014N 01436E;
CZ;KOO;Kostelec nad Orlicí;Kostelec nad Orlici;;--3-----;RL;0212;;5008N 01614E;
CZ;KST;Kostomlatky;Kostomlatky;;--3-----;RN;0501;;5011N 01458E;
CZ;KRM;Kourim;Kourim;;--3-----;RL;0607;;5001N 01459E;
CZ;KOZ;Kozlany;Kozlany;;--3-----;RL;0507;;4959N 01333E;
CZ;KZY;Kozojedy;Kozojedy;;--3-----;RL;0701;;4956N 01332E;
CZ;RNH;Kralice na Hané;Kralice na Hane;;1-3-----;RL;0601;;4927N 01711E;
CZ;KLK;Kraliky;Kraliky;;-23-----;AA;9701;;;
CZ;KRL;Kralovec;Kralovec;;-23-----;AA;9509;;;
CZ;KVI;Kralovice;Kralovice;;-23-----;RL;0701;;4959N 01329E;
CZ;KNV;Kralupy nad Vltavou;Kralupy nad Vltavou;;123-----;RL;0401;;5014N 01419E;
CZ;KSA;Krásná;Krasna;;--3-----;RL;0407;;5041N 01513E;
CZ;KRN;Krnov;Krnov;;-23----B;AA;9701;;;
CZ;KMR;Kromeríz;Kromeriz;;-23-----;RL;0212;;4918N 01724E;
CZ;KRY;Kryry;Kryry;;-23-----;RL;0701;;5010N 01325E;@Fun@Sta
CZ;KNN;Kunín;Kunin;;--3-----;RL;0701;;4938N 01800E;
CZ;KUN;Kunovice;Kunovice;;-23-----;RL;0401;;4903N 01728E;
CZ;KVC;Kunovice;Kunovice;;-23-----;RL;0401;;4927N 01749E;
CZ;KNT;Kunstát;Kunstat;;--3-----;RL;0701;;4931N 01632E;
CZ;KUR;Kurim;Kurim;;--3-----;RL;9901;;;
CZ;KUH;Kutná Hora;Kutna Hora;;-23-----;AA;0212;;4957N 01516E;
CZ;KYJ;Kyjov;Kyjov;;--3-----;RL;0201;;4900N 01707E;
CZ;LDV;Ládví;Ladvi;;--3-----;RL;0601;;4954N 01436E;
CZ;LZH;Lanzhot;Lanzhot;;-23----B;AA;9701;;;
CZ;LEC;Lechovice;Lechovice;;1-3-----;RQ;0607;;;
CZ;LOE;Letovice;Letovice;;1-3-----;RQ;0607;;;
CZ;LBR;Liberec;Liberec;;-23-5---;AA;9509;;;
CZ;LIC;Libochovany;Libochovany;;--3-----;RN;0501;;5034N 01402E;
CZ;LIB;Libosovice;Libosovice;;-2------;RL;0207;;5029N 01510E;
CZ;LCH;Lichkov;Lichkov;;-2-----B;AA;9701;;;
CZ;LIS;Lísková u Nemanic;Liskova u Nemanic;;--3----B;AA;0212;;4925N 01243E;
CZ;LCE;Litice;Litice;;-23-----;RL;0507;;4942N 01321E;
CZ;LTC;Litomerice;Litomerice;;-23-----;AA;9701;;;
CZ;LMS;Litomysl;Litomysl;;-23-----;AA;9701;;;
CZ;LTV;Litovel;Litovel;;-----6--;RL;0601;;4942N 01704E;
CZ;LVV;Litvínov;Litvinov;;--3-----;RL;0307;;5036N 01337E;
CZ;LUK;Lochovice;Lochovice;;123-----;RL;0601;;4951N 01359E;
CZ;LOD;Lodenice;Lodenice;;1-------;RQ;0212;;;
CZ;LOM;Lomnice nad Popelkou;Lomnice nad Popelkou;;-23-----;RL;0701;;5032N 01522E;@Fun@Sta@Coo
CZ;LOU;Louny;Louny;;--3-----;RL;0407;;5021N 01348E;
CZ;LVC;Lovosice;Lovosice;;-23-----;AA;9701;;;
CZ;LBC;Lubenec;Lubenec;;1-3-----;RQ;0607;;;
CZ;LNN;Lucany nad Nisou;Lucany nad Nisou;;--3-----;RL;0601;;5044N 01512E;
CZ;LUL;Luhacovice;Luhacovice;;--3-----;RL;0307;;4906N 01746E;
CZ;LUS;Lustenice;Lustenice;;-23-----;RL;0701;;5019N 01457E;@Fun@Sta@Coo
CZ;LYL;Lysá nad Labem;Lysa nad Labem;;-23-----;RN;0501;;5012N 01450E;
CZ;MSV;Malé Svatonovice;Male Svatonovice;;-23-----;RL;0501;;5032N 01603E;
CZ;MKA;Mariánské Lázne;Marianske Lazne;;-234----;AA;0212;;4958N 01242E;
CZ;MCH;Mchnov;Mchnov;;--3-----;RL;0401;;4948N 01454E;
CZ;MLV;Medlov;Medlov;;--3-----;RL;0701;;4902N 01632E;
CZ;MEL;Melnik;Melnik;;-23-----;AA;9509;;;
CZ;MLI;Merklín;Merklin;;--3-----;RL;0701;;4934N 01312E;
CZ;MTO;Mesto Touskov;Mesto Touskov;;--3-----;RL;0701;;4946N 01315E;
CZ;MZA;Mezimestí;Mezimesti;;-23----B;AA;0212;;5037N 01615E;
CZ;MNV;Michnov;Michnov;;123--6--;RL;0307;;4936N 01653E;
CZ;MKL;Mikulov;Mikulov;;--3----B;AA;9701;;;
CZ;MCA;Mikulovice;Mikulovice;;-23----B;AA;9701;;;
CZ;MIL;Milevsko;Milevsko;;-23-----;AA;9509;;;
CZ;MLN;Milín;Milin;;--3-----;RL;0212;;4938N 01403E;
CZ;MMN;Mimon;Mimon;;-2------;RQ;9705;;;
CZ;MBV;Mladá Boleslav;Mlada Boleslav;;-23-----;AA;0212;;5025N 01454E;
CZ;MHC;Mnichovice;Mnichovice;;--3--6--;RQ;0607;;4659N 01443E;
CZ;MHT;Mnichovo Hradiste;Mnichovo Hradiste;;-23-----;RL;0407;;5032N 01459E;
CZ;MOD;Modletice;Modletice;;--3-----;RL;0401;;4958N 01436E;
CZ;MDR;Modrice;Modrice;;--3-----;RL;0407;;4908N 01637E;
CZ;MHL;Mohelnice;Mohelnice;;-23-----;AA;9701;;;
CZ;MOK;Mokrá;Mokra;;--3-----;RL;0601;;5007N 01312E;
CZ;MVB;Moravská Trebová;Moravska Trebova;;--3-----;RL;0307;;4945N 01640E;
CZ;MYB;Moravský Beroun;Moravsky Beroun;;--3--6--;RL;0507;;4948N 01727E;
CZ;MKV;Moravsky Krumlov;Moravsky Krumlov;;-23-----;RL;0601;;4903N 0000;E;
CZ;MOS;Mosnov;Mosnov;;--3--6--;RL;0507;;4941N 01808E;
CZ;MST;Most;Most;;-23-----;AA;9701;;;
CZ;MTK;Mostek;Mostek;;--3-----;RL;0201;;4930N 01449E;
CZ;MJB;Mosty u Jablunkova;Mosty u Jablunkova;;-23----B;AA;9701;;;
CZ;MEE;Mutenice;Mutenice;;--3-----;RL;0507;;4855N 01701E;
CZ;NAA;Nachod;Nachod;;--3----B;AA;9701;;;
CZ;NAM;Námest nad Oslavou;Namest nad Oslavou;;-23-----;RL;0701;;4913N 01610E;
CZ;NPJ;Napajedla;Napajedla;;--3-----;RQ;0607;;;
CZ;NED;Nedasova Lhota;Nedasova Lhota;;--3----B;AA;9701;;;
CZ;NEJ;Nejdek;Nejdek;;--3-----;RQ;9811;;;
CZ;NLH;Nelahozeves;Nelahozeves;;-23-----;RN;0501;;5016N 01418E;
CZ;NMY;Nemcicky;Nemcicky;;--3-----;RL;0701;;4856N 01605E;
CZ;NRT;Neratovice;Neratovice;;123-----;RN;0501;;5016N 01431E;
CZ;NIC;Nestemice;Nestemice;;--3-----;RL;0212;;5040N 01406E;
CZ;NVI;Netovice;Netovice;;--3-----;RL;0201;;5013N 01405E;
CZ;NVC;Nivnice;Nivnice;;--3--6--;RQ;0607;;4858N 01738E;
CZ;NBR;Nizbor;Nizbor;;--3-----;RL;0601;;5000N 01359E;
CZ;NVS;Nosovice;Nosovice;;--3-----;RL;0001;;;
CZ;NCA;Nová Bystrice;Nova Bystrice;;--3----B;AA;0212;;4901N 01506E;
CZ;NRL;Nová Role;Nova Role;;-23-----;RL;0601;;5016N 01247E;
CZ;NVY;Nove Dvory;Nove Dvory;;--3-----;RL;0207;;4958N 01519E;
CZ;NMO;Nové Mesto na Morave;Nove Mesto na Morave;;-23-----;RL;0212;;4934N 01604E;
CZ;NMN;Nové Mesto nad Metují;Nove Mesto nad Metuji;;--3-----;RL;0201;;5021N 01608E;
CZ;NST;Nové Strasecí;Nove Straseci;;--3-----;RL;0601;;5010N 01352E;
CZ;NOB;Novy Bor;Novy Bor;;-23-----;AA;0212;;5046N 01435E;
CZ;NHK;Nový Hrádek;Novy Hradek;;--3-----;RL;0701;;5021N 01615E;@Fun@Sta@Coo
CZ;NHV;Novy Hrozenkov;Novy Hrozenkov;;--3-----;RL;0212;;4920N 01812E;
CZ;NJC;Novy Jicín;Novy Jicin;;-23-----;AA;0212;;4936N 01801E;
CZ;NVV;Nový Vestec;Novy Vestec;;1-3-----;RL;0601;;5011N 01443E;
CZ;NUP;Nupaky;Nupaky;;--3-----;RL;0701;;5000N 01436E;@Sta@Coo
CZ;NMB;Nymburk;Nymburk;;-23-----;AA;9509;;;
CZ;NRY;Nýrany;Nyrany;;-23-----;RL;0701;;4943N 01312E;@Fun@Sta@Coo
CZ;OBT;Obríství;Obristvi;;--3-----;RN;0501;;5018N 01429E;
CZ;ODO;Odolena Voda;Odolena Voda;;1-3-----;RQ;0607;;;
CZ;ODV;Odolena Voda;Odolena Voda;;--3-----;RL;0601;;5014N 01423E;
CZ;ODY;Odry;Odry;;-23-----;RL;0001;;;
CZ;OKY;Okrisky;Okrisky;;-23-----;RL;0601;;4914N 01546E;
CZ;OLO;Olomouc;Olomouc;;-2345---;AA;9701;;;
CZ;OLS;Olsany;Olsany;;--3-----;RL;0701;;4908N 01515E;
CZ;OMO;Omoljica;Omoljica;;--3-----;RQ;0607;;4445N 02045E;
CZ;OND;Ondrejov;Ondrejov;;--3-----;RL;0407;;4954N 01448E;
CZ;OPY;Oparany;Oparany;;--3-----;RL;0601;;4924N 01429E;
