CO;;.COLOMBIA;;;;;;;;
CO;MOL;Monte Libano;Monte Libano;;--3-----;RQ;0607;;0915N 07357W;
CO;MTR;Monteria;Monteria;;---4----;AI;9601;;;
CO;NVA;Neiva;Neiva;;--34----;RL;0207;;0255N 07516W;
CO;NOB;Nobsa;Nobsa;;--3-----;RQ;0607;;0546N 07257W;
CO;OIB;Oiba;Oiba;;--3-----;RQ;0607;;0615N 07318W;
CO;PSO;Pasto;Pasto;;---4----;AI;9601;;;
CO;PEI;Pereira;Pereira;;---4----;AI;9601;;;
CO;PPN;Popayán;Popayan;;--34----;RL;0401;;0226N 07537W;
CO;POC;Pozos Colorados;Pozos Colorados;;1-------;RQ;9506;;;
CO;PUU;Puerto Asís;Puerto Asis;;1-34----;RL;0212;;0031N 07630W;
CO;PBE;Puerto Berrio;Puerto Berrio;;1--4----;AI;9601;;;
CO;PBO;Puerto Bolívar;Puerto Bolivar;;1-------;RL;0212;;1041N 07444W;
CO;PCR;Puerto Carreño;Puerto Carreno;;1-34----;RL;0401;;0611N 06729W;
CO;PUC;Puerto Colombia;Puerto Colombia;;1-3-----;RL;0701;;1100N 07457W;@Fun@Sta@Coo
CO;PGA;Puerto Gaitan;Puerto Gaitan;;--3-----;RQ;0607;;0615N 07127W;
CO;PUG;Puerto Gaitan;Puerto Gaitan;;--3-----;RQ;0607;;0419N 07204W;
CO;PNM;Puerto Limón;Puerto Limon;;1-3-----;RL;0201;;0103N 07630W;
CO;PUL;Puerto Limón;Puerto Limon;;1-3-----;RL;0201;;0923N 07611W;
CO;PLL;Puerto Lleras;Puerto Lleras;;--3-----;RQ;0607;;0809N 07228W;
CO;PPR;Puerto Prodeco;Puerto Prodeco;;0-------;RQ;9506;;;
CO;UIB;Quibdó;Quibdo;;---4----;AI;0212;;0542N 07640W;
CO;RCH;Riohacha;Riohacha;;1--4----;AI;9601;;;
CO;SAM;Samaca;Samaca;;--3-----;RQ;0607;;0529N 07329W;
CO;ADZ;San Andres Island;San Andres Island;;---4----;AI;9601;;;
CO;SAG;San Gil;San Gil;;--3-----;RQ;0607;;0633N 07308W;
CO;STF;Santa Fee;Santa Fee;;--3-----;RQ;0607;;0638N 07046W;
CO;SMR;Santa Marta;Santa Marta;;1--4----;AI;9601;;;
CO;SAR;Santa Rosa;Santa Rosa;;--3-----;RQ;0607;;0849N 07629W;
CO;SRV;Saravena;Saravena;;--3-----;RQ;0607;;0659N 07155W;
CO;SAV;Savanilla;Savanilla;;0-------;RQ;9506;;;
CO;PSB;Simon Bolivar;Simon Bolivar;;1----6--;RQ;0607;;0408S 06958W;
CO;SIN;Since;Since;;--3-----;RQ;0607;;0914N 07508W;
CO;TAM;Tame;Tame;;--3-----;RQ;0607;;0627N 07144W;
CO;TLU;Tolú;Tolu;;1--4----;AI;0212;;0932N 07535W;
CO;TCO;Tumaco;Tumaco;;1--4----;AI;9601;;;
CO;TRB;Turbo;Turbo;;1--4----;AI;9601;;;
CO;UMB;Umbita;Umbita;;--3-----;RQ;0607;;0514N 07327W;
CO;VUP;Valledupar;Valledupar;;--34----;RL;0001;;;
CO;VPZ;Villapinzon;Villapinzon;;--3-----;RQ;0607;;0513N 07335W;
CO;YMB;Yumbo;Yumbo;;1-3-----;RL;0601;;0335N 07628W;
