PH;;.PHILIPPINES;;;;;;;;
PH;CTB;Catamon Bay/Iloilo;Catamon Bay/Iloilo;;1-------;QQ;8103;;;
PH;CUN;Catanauan;Catanauan;;1-------;QQ;8103;;;
PH;CRM;Catarman;Catarman;;---4----;AI;0001;;;
PH;CTS;Catbalogan; Samar;Catbalogan; Samar;;1-------;QQ;8103;;;
PH;MPH;Caticlan;Caticlan;;---4----;AI;0001;;;
PH;CYZ;Cauayan;Cauayan;;---4----;AI;9401;;;
PH;CVE;Cavite; Luzon;Cavite; Luzon;;1-------;QQ;8103;;;
PH;CEB;Cebu;Cebu;;1--4----;AI;9601;;;
PH;KLR;Clark Field (Angeles);Clark Field (Angeles);;-23-----;RL;0701;;1509N 12035E;
PH;CLV;Claveria/Aparri;Claveria/Aparri;;1-------;QQ;8103;;;
PH;XCN;Coron;Coron;;---4----;AI;0001;;;
PH;CBO;Cotabato; Mindanao;Cotabato; Mindanao;;1--4----;AI;9601;;;
PH;CSI;Culasi;Culasi;;1-3-----;RL;0401;;1136N 12242E;
PH;CUJ;Culion;Culion;;1-------;AI;9401;;;
PH;CMO;Currimao;Currimao;;1-------;RQ;9506;;;
PH;CUR;Curuan/Zamboanga;Curuan/Zamboanga;;1-------;QQ;8103;;;
PH;CYU;Cuyo;Cuyo;;---4----;AI;0001;;;
PH;;Dadiangas = General Santos;Dadiangas = General Santos;;;;;;;
PH;DTE;Daet;Daet;;---4----;AI;0001;;;
PH;DCB;Dahikan Bay;Dahikan Bay;;1-------;RQ;9506;;;
PH;DNO;Danao;Danao;;1-3-----;RL;0401;;1032N 12402E;
PH;DVO;Davao; Mindanao;Davao; Mindanao;;1--4----;AI;9601;;;
PH;DPT;Diapitan/Siain;Diapitan/Siain;;1-------;QQ;8103;;;
PH;DRB;Diaraboan/Siain;Diaraboan/Siain;;1-------;QQ;8103;;;
PH;DIC;Diculum/Zamboanga;Diculum/Zamboanga;;1-------;QQ;8103;;;
PH;DID;Didadongan/Aparri;Didadongan/Aparri;;1-------;QQ;8103;;;
PH;DSG;Dilasag;Dilasag;;---4----;AI;0001;;;
PH;DDW;Dinadiawan/Aparri;Dinadiawan/Aparri;;1-------;QQ;8103;;;
PH;DNG;Dinagat Island/Surigao;Dinagat Island/Surigao;;1-------;QQ;8103;;;
PH;DNL;Dinalongan/Siain;Dinalongan/Siain;;1-------;QQ;8103;;;
PH;DGL;Dingalan/Siain;Dingalan/Siain;;1-------;QQ;8103;;;
PH;DIO;Diotorin/Siain;Diotorin/Siain;;1-------;QQ;8103;;;
PH;DPL;Dipolog/Ozamis;Dipolog/Ozamis;;1--4----;AI;9601;;;
PH;DIR;Dirgalan;Dirgalan;;1-------;QQ;8103;;;
PH;DIV;Divilacan/Aparri;Divilacan/Aparri;;1-------;QQ;8103;;;
PH;DUL;Dulag;Dulag;;1-------;;0212;;;
PH;DGT;Dumaguete;Dumaguete;;1--4----;AI;9601;;;
PH;ENI;El Nido/Puerto Princesa;El Nido/Puerto Princesa;;1-34----;RL;0201;;1111N 11924E;
PH;GAC;Gachitorena/Jose Panganiban;Gachitorena/Jose Panganiban;;1-------;QQ;8103;;;
PH;GAS;Gasan;Gasan;;1-------;QQ;8103;;;
PH;GNI;General Island/Bislig;General Island/Bislig;;1-------;QQ;8103;;;
PH;GES;General Santos;General Santos;;1-34----;AI;0207;;0607N 12509E;
PH;GGG;Gigaquit; Mindanao;Gigaquit; Mindanao;;1-3-----;RL;0401;;0935N 12541E;
PH;GGM;Gigmoto; Catanduanes;Gigmoto; Catanduanes;;1-3-----;RL;0401;;1346N 12423E;
PH;GIN;Gingoog/Masao;Gingoog/Masao;;1-------;QQ;8103;;;
PH;GMS;Guimaras/Iloilo;Guimaras/Iloilo;;1-------;QQ;8103;;;
PH;GUI;Guinabasan;Guinabasan;;--3-----;RQ;9901;;;
PH;HYB;Hagnava Bay;Hagnava Bay;;1-------;RQ;9506;;;
PH;AQE;Hamtic;Hamtic;;1-3-----;RL;0407;;1042N 12158E;
PH;HIJ;Hijo Wharf/Davao;Hijo Wharf/Davao;;1-------;QQ;8103;;;
PH;HIM;Himamaylan; Negros;Himamaylan; Negros;;1-3-----;RL;0401;;1005N 12252E;
PH;HNT;Hinatuan/Bislig;Hinatuan/Bislig;;1-------;QQ;8103;;;
PH;HNG;Hinigaran/Iloilo;Hinigaran/Iloilo;;1-------;QQ;8103;;;
PH;HNB;Hinobaan/Iloilo;Hinobaan/Iloilo;;1-------;QQ;8103;;;
PH;HON;Hondagua/Siain;Hondagua/Siain;;1-------;QQ;8103;;;
PH;HOO;Hook Bay/Siain;Hook Bay/Siain;;1-------;QQ;8103;;;
PH;IGN;Iligan; Mindanao;Iligan; Mindanao;;1--4----;AI;9601;;;
PH;ILO;Iloilo; Panay;Iloilo; Panay;;1--4----;AI;9601;;;
PH;INP;Inampulugan Island;Inampulugan Island;;1-------;RQ;9506;;;
PH;IPE;Ipil/Zamboanga;Ipil/Zamboanga;;1--4----;AI;9601;;;
PH;ISL;Isabel;Isabel;;1-------;RQ;9506;;;
PH;BCT;Isabela; Basilan;Isabela; Basilan;;1-3-----;RL;0401;;0642N 12158E;
PH;JAG;Jagna;Jagna;;1-------;RQ;9506;;;
PH;JAS;Jasaan;Jasaan;;1-3-----;RL;0212;;0839N 12445E;
PH;JNZ;Jimenez/Ozamis;Jimenez/Ozamis;;1-------;QQ;8103;;;
PH;JOL;Jolo;Jolo;;1--4----;AI;9601;;;
PH;JPM;Jose Panganiban; Luzon;Jose Panganiban; Luzon;;1-------;QQ;8103;;;
PH;KAS;Kabasalan/Zamboanga;Kabasalan/Zamboanga;;1-------;QQ;8103;;;
PH;KLM;Kalamansig;Kalamansig;;1-3-----;RL;0307;;0633N 12403E;
PH;KLO;Kalibo;Kalibo;;---4----;AI;9401;;;
PH;KAR;Karomatan/Iligan;Karomatan/Iligan;;1-------;QQ;8103;;;
PH;KAT;Katipunan/Ozamis;Katipunan/Ozamis;;1-------;QQ;8103;;;
PH;KIA;Kiamba/Dadiangas;Kiamba/Dadiangas;;1-------;QQ;8103;;;
PH;KIL;Kilbay Point/Jose Panganiban;Kilbay Point/Jose Panganiban;;1-------;QQ;8103;;;
PH;KIN;Kinogitan/Iligan;Kinogitan/Iligan;;1-------;RQ;8103;;;
PH;KIP;Kipit/Ozamis;Kipit/Ozamis;;1-------;QQ;8103;;;
PH;KIW;Kiwalan/Iligan;Kiwalan/Iligan;;1-------;QQ;8103;;;
PH;KOL;Kolambugan/Iligan;Kolambugan/Iligan;;1-------;QQ;8103;;;
PH;KUM;Kumalarang/Zamboanga;Kumalarang/Zamboanga;;1-------;QQ;8103;;;
PH;LPZ;La Paz/Iloilo;La Paz/Iloilo;;1-------;QQ;8103;;;
PH;LRP;La Rap/Jose Panganiban;La Rap/Jose Panganiban;;1-------;QQ;8103;;;
PH;LAB;Labason/Zamboanga;Labason/Zamboanga;;1-------;QQ;8103;;;
PH;LAY;Lagondy River;Lagondy River;;1-------;RQ;8103;;;
PH;LAG;Lagonoy/Jose Panganiban;Lagonoy/Jose Panganiban;;1-------;QQ;8103;;;
PH;LAM;Lamit Bay/Jose Panganiban;Lamit Bay/Jose Panganiban;;1-------;QQ;8103;;;
PH;LAN;Lanuza/Bislig;Lanuza/Bislig;;1-------;QQ;8103;;;
PH;LAO;Laoag; Luzon;Laoag; Luzon;;1--4----;AI;9601;;;
PH;LPU;Lapu-Lapu; Cebu;Lapu-Lapu; Cebu;;1-3-----;RL;0307;;1019N 12357E;
PH;LZB;Lazi;Lazi;;1-3-----;RL;0401;;0907N 12338E;
PH;LBK;Lebak/Parang;Lebak/Parang;;1-------;QQ;8103;;;
PH;LIC;Legaspi;Legaspi;;--3-----;RL;0701;;1308N 12344E;
PH;LGP;Legaspi Apt; Luzon;Legaspi Apt; Luzon;;1-34----;AI;0401;;1308N 12345E;
PH;LEY;Leyte;Leyte;;1-------;QQ;8103;;;
PH;LIA;Lianga/Bislig;Lianga/Bislig;;1-------;QQ;8103;;;
PH;LIB;Libjo/Surigao;Libjo/Surigao;;1-------;QQ;8103;;;
PH;LIM;Limay/Bataan;Limay/Bataan;;1-------;QQ;8103;;;
PH;LIN;Lingayen; Luzon;Lingayen; Luzon;;1-------;QQ;8103;;;
PH;LGG;Lingig/Bislig;Lingig/Bislig;;1-------;QQ;8103;;;
PH;LNK;Linik/Dadiangas;Linik/Dadiangas;;1-------;QQ;8103;;;
PH;LPA;Lipa;Lipa;;1-------;QQ;8103;;;
PH;LOM;Lomuyon/Dadiangas;Lomuyon/Dadiangas;;1-------;QQ;8103;;;
PH;LOP;Long Point/Puerto Princesa;Long Point/Puerto Princesa;;1-------;QQ;8103;;;
PH;LOO;Looc Bay/San Jose;Looc Bay/San Jose;;1-------;QQ;8103;;;
PH;LBX;Lubang;Lubang;;---4----;AI;0001;;;
PH;LUG;Lugait;Lugait;;1-3-----;RL;0212;;0820N 12415E;
PH;LUM;Lumasal/Dadiangas;Lumasal/Dadiangas;;1-------;QQ;8103;;;
PH;LNO;Lunao;Lunao;;1-3-----;RL;0212;;0852N 12503E;
PH;LWA;Lwbak;Lwbak;;---4----;AI;0001;;;
PH;MAA;Maasin;Maasin;;--3-----;RQ;9506;;;
PH;MGD;Mabaguid;Mabaguid;;1-------;RQ;8103;;;
PH;MAB;Mabini; Mindanao;Mabini; Mindanao;;1-3-----;RL;0401;;0857N 12447E;
PH;MCO;Maco/Davao;Maco/Davao;;1-------;QQ;8103;;;
PH;MCJ;Macojalan/Ozamis;Macojalan/Ozamis;;1-------;QQ;8103;;;
PH;NOP;Mactan Island Apt;Mactan Island Apt;;1-34----;AI;0401;;1018N 12400E;
PH;MAD;Madaum/Davao;Madaum/Davao;;1-------;QQ;8103;;;
PH;MGA;Magalona/Iloilo;Magalona/Iloilo;;1-------;QQ;8103;;;
PH;MLS;Magellanes/Masao;Magellanes/Masao;;1-------;QQ;8103;;;
PH;MGB;Magueda Bay/Catbalogan;Magueda Bay/Catbalogan;;1-------;QQ;8103;;;
PH;MAI;Maitum/Dadiangas;Maitum/Dadiangas;;1-------;QQ;8103;;;
PH;MAK;Makar/Dadiangas;Makar/Dadiangas;;1-------;QQ;8103;;;
PH;MTI;Makati;Makati;;1-3-----;RL;0701;;1625N 12106E;
PH;MLP;Malabang;Malabang;;---4----;AI;9401;;;
PH;MLL;Malalag/Davao;Malalag/Davao;;1-------;QQ;8103;;;
PH;MSB;Malasugat Bay/Zamboanga;Malasugat Bay/Zamboanga;;1-------;QQ;8103;;;
PH;MLB;Maluso; Basilan;Maluso; Basilan;;1-3-----;RL;0401;;0632N 12152E;
PH;MGI;Mambagid;Mambagid;;1-------;RQ;9506;;;
PH;MBO;Mamburao;Mamburao;;---4----;AI;9401;;;
PH;MSY;Manansalay/Batangas;Manansalay/Batangas;;1-------;QQ;8103;;;
PH;MNY;Manay/Mati;Manay/Mati;;1-------;QQ;8103;;;
PH;MDL;Mandaluyong;Mandaluyong;;--3-----;RL;0607;;1435N 12103E;
PH;MAN;Mandaue; Cebu;Mandaue; Cebu;;-23-----;RL;0212;;1020N 12356E;
PH;MGG;Mangogoy/Bislig;Mangogoy/Bislig;;1-------;QQ;8103;;;
PH;MNL;Manila;Manila;;1--45---;AI;9601;;;
PH;MNN;Manila North Harbour;Manila North Harbour;;1-3-----;RL;0010;;;
PH;MNS;Manila South Harbour;Manila South Harbour;;1-3-----;RL;9805;;;
PH;XMA;Maramag;Maramag;;---4----;AI;0001;;;
PH;MHT;Marihatag; Mindanao;Marihatag; Mindanao;;1-3-----;RL;0401;;0847N 12617E;
PH;MRQ;Marinduque;Marinduque;;---4----;AI;9601;;;
PH;MVS;Mariveles; Luzon;Mariveles; Luzon;;1-------;QQ;8103;;;
PH;MAS;Masao;Masao;;1-------;RQ;9506;;;
PH;MBT;Masbate;Masbate;;1--4----;AI;9601;;;
PH;MSC;Masinloc/Sual;Masinloc/Sual;;1-------;QQ;8103;;;
PH;MAC;Matho Cortez/Bislig;Matho Cortez/Bislig;;1-------;QQ;8103;;;
PH;MXI;Mati; Mindanao;Mati; Mindanao;;1--4----;AI;9601;;;
PH;MTA;Matina Aplaya/Davao;Matina Aplaya/Davao;;1-------;QQ;8103;;;
PH;MDN;Medina;Medina;;1-3-----;RL;0212;;0855N 12501E;
PH;MCD;Mercedes/Jose Panganiban;Mercedes/Jose Panganiban;;1-------;QQ;8103;;;
PH;MIL;Milbuk/Dadiangas;Milbuk/Dadiangas;;1-------;QQ;8103;;;
PH;MIO;Misamis Occ./Ozamis;Misamis Occ./Ozamis;;1-------;QQ;8103;;;
PH;MIC;Misamis Or./Cagayan De Oro;Misamis Or./Cagayan De Oro;;1-------;QQ;8103;;;
PH;MSS;Mission/Aparri;Mission/Aparri;;1-------;QQ;8103;;;
PH;MON;Monserrat/Mati;Monserrat/Mati;;1-------;QQ;8103;;;
PH;MOR;Morong/Mariveles;Morong/Mariveles;;1-------;QQ;8103;;;
PH;MUL;Mulanay/Siain;Mulanay/Siain;;1-------;QQ;8103;;;
PH;NAB;Nabulao Bay/Iloilo;Nabulao Bay/Iloilo;;1-------;QQ;8103;;;
PH;NAG;Naga; Luzon;Naga; Luzon;;-234----;RL;0212;;1337N 12310E;
PH;WNP;Naga/Zamboanga;Naga/Zamboanga;;1--4----;AI;9601;;;
PH;NGH;Nagh;Nagh;;1-------;QQ;8103;;;
PH;NAL;Nalungga/Iloilo;Nalungga/Iloilo;;1-------;QQ;8103;;;
PH;NPT;Napot Point;Napot Point;;0-------;RQ;9307;;;
PH;NAP;Napsan/Puerto Princesa;Napsan/Puerto Princesa;;1-------;QQ;8103;;;
PH;NAR;Naris Point/Puerto Princesa;Naris Point/Puerto Princesa;;1-------;QQ;8103;;;
PH;NAS;Nasipit/Masao;Nasipit/Masao;;1-------;QQ;8103;;;
PH;NUG;Nasugbu; Luzon;Nasugbu; Luzon;;1-------;QQ;8103;;;
PH;NTO;Nato;Nato;;1-------;RQ;9506;;;
PH;NID;Nido Terminal;Nido Terminal;;1-------;;0401;;;
PH;NON;Nonoc/Surigao Del Norte;Nonoc/Surigao Del Norte;;1-------;QQ;8103;;;
PH;OLO;Olongapo;Olongapo;;1-------;RQ;9506;;;
PH;OPO;Opol;Opol;;1-3-----;RL;0212;;0831N 12434E;
PH;ORS;Oras/Catbalogan;Oras/Catbalogan;;1-------;QQ;8103;;;
PH;ORA;Orayuita;Orayuita;;1-------;QQ;8103;;;
PH;ORC;Ormoc/Tacloban;Ormoc/Tacloban;;1--4----;AI;9601;;;
PH;OTE;Oteiza/Bislig;Oteiza/Bislig;;1-------;QQ;8103;;;
PH;OZC;Ozamis; Mindanao;Ozamis; Mindanao;;1--4----;AI;9601;;;
PH;PDR;Pacio de Rozas/Batangas;Pacio de Rozas/Batangas;;1-------;QQ;8103;;;
PH;PAG;Pagadian/Zamboanga;Pagadian/Zamboanga;;1--4----;AI;9601;;;
PH;PPP;Pagudpud; Luzon;Pagudpud; Luzon;;1-3-----;RL;0401;;1637N 12019E;
PH;PLB;Palamit Bay/San Jose;Palamit Bay/San Jose;;1-------;QQ;8103;;;
PH;PLP;Palapag/San Jose;Palapag/San Jose;;1-------;QQ;8103;;;
PH;PLW;Palawan/Ozamis;Palawan/Ozamis;;1-------;QQ;8103;;;
PH;PPN;Palompon;Palompon;;--3-----;RQ;0101;;;
PH;PMT;Pamintayan/Zamboanga;Pamintayan/Zamboanga;;1-------;QQ;8103;;;
PH;PAM;Pampanga;Pampanga;;1-3-----;RL;9805;;;Mindanao
PH;PPL;Pamplona/Aparri;Pamplona/Aparri;;1-------;QQ;8103;;;
PH;PNB;Panabutan/Zamboanga;Panabutan/Zamboanga;;1-------;QQ;8103;;;
PH;PCN;Panacan/Davao;Panacan/Davao;;1-------;QQ;8103;;;
PH;PCA;Panacosa/Puerto Princesa;Panacosa/Puerto Princesa;;1-------;RQ;8103;;;
PH;PGT;Pangutaran/Jolo;Pangutaran/Jolo;;1-------;QQ;8103;;;
PH;PNN;Paninirongan/Sanjose;Paninirongan/Sanjose;;1-------;QQ;8103;;;
PH;PRA;Parang;Parang;;1-------;QQ;8103;;;
PH;PSL;Pasaleng; Luzon;Pasaleng; Luzon;;1-3-----;RL;0401;;1833N 12055E;
PH;PAS;Pasay; Luzon;Pasay; Luzon;;1-------;QQ;8103;;;
PH;PSG;Pasig/Manila;Pasig/Manila;;--3-----;RL;0201;;1436N 12104E;
PH;PIN;Pinamalayan/Batangas;Pinamalayan/Batangas;;1-------;QQ;8103;;;
PH;PLA;Plaridel/Ozamis;Plaridel/Ozamis;;1-------;QQ;8103;;;
PH;PDC;Polanco; Mindanao;Polanco; Mindanao;;1-3-----;RL;0401;;0831N 12321E;
PH;PLL;Polillo; Polillo Isl;Polillo; Polillo Isl;;1-3-----;RL;0401;;1442N 12156E;
PH;PLC;Polloc;Polloc;;1-3-----;RQ;9506;;;
PH;PRO;Poro/San Fernando;Poro/San Fernando;;1-------;QQ;8103;;;
PH;PBA;Port Barton/Palawan;Port Barton/Palawan;;1-------;QQ;8103;;;
PH;PHD;Port Holland;Port Holland;;1-------;RQ;9506;;;
PH;PPS;Puerto Princesa; Palawan;Puerto Princesa; Palawan;;1--4----;AI;9601;;;
PH;PSM;Puerto Santa Maria;Puerto Santa Maria;;0-------;RL;9811;;;
PH;PUG;Pugad/Bislig;Pugad/Bislig;;1-------;QQ;8103;;;
PH;PUL;Pulupandan;Pulupandan;;1-------;RQ;9506;;;
PH;PTL;Puntalinao/Mati;Puntalinao/Mati;;1-------;QQ;8103;;;
PH;PNT;Punti/Aparri;Punti/Aparri;;1-------;QQ;8103;;;
PH;QUE;Queson/Siain;Queson/Siain;;1-------;QQ;8103;;;
PH;QUI;Quiddiao/Aparri;Quiddiao/Aparri;;1-------;QQ;8103;;;
PH;QBI;Quinabigan;Quinabigan;;1-------;RQ;9506;;;
PH;QBL;Quinablagan/Mati;Quinablagan/Mati;;1-------;QQ;8103;;;
PH;QPT;Quipit Bay/Ozamis;Quipit Bay/Ozamis;;1-------;QQ;8103;;;
PH;REA;Real/Siain;Real/Siain;;1-------;QQ;8103;;;
PH;RTB;Rio Tuba;Rio Tuba;;--3-----;RL;0401;;0831N 11726E;
PH;RIZ;Rizal; Luzon;Rizal; Luzon;;--3-----;RQ;0212;;;
PH;RLN;Romblon;Romblon;;1-------;QQ;8103;;;
PH;RSO;Rosario;Rosario;;--3-----;RQ;9705;;;
PH;RXS;Roxas/Puerto Princesa;Roxas/Puerto Princesa;;1--4----;AI;9601;;;
PH;SBG;Sabang;Sabang;;1-------;QQ;8103;;;
PH;SBB;Sabbot/Siain;Sabbot/Siain;;1-------;QQ;8103;;;
PH;SBY;Sablayan/Batangas;Sablayan/Batangas;;1-------;QQ;8103;;;
PH;SAG;Sagay/Iloilo;Sagay/Iloilo;;1-------;QQ;8103;;;
PH;SCA;San Carlos/Dumaguete;San Carlos/Dumaguete;;1-------;QQ;8103;;;
PH;SFE;San Fernando; Luzon;San Fernando; Luzon;;1--4----;AI;9601;;;
PH;SIO;San Ignacio/Mati;San Ignacio/Mati;;1-------;QQ;8103;;;
PH;SIS;San Isidro/Sanjose;San Isidro/Sanjose;;1-------;QQ;8103;;;
PH;SJI;San Jose Apt; Mindoro;San Jose Apt; Mindoro;;1-34----;AI;0401;;1221N 12105E;
PH;SPQ;San Pio Quinto/Aparri;San Pio Quinto/Aparri;;1-------;QQ;8103;;;
PH;STE;San Teodoro/Batangas;San Teodoro/Batangas;;1-------;QQ;8103;;;
PH;SGS;Sanga Sanga;Sanga Sanga;;---4----;AI;0001;;;
PH;SNG;Sangi/Cebu;Sangi/Cebu;;1-------;QQ;8103;;;
PH;NSP;Sangley Point;Sangley Point;;---4----;AI;0001;;;
PH;SAN;Santa Ana/Aparri;Santa Ana/Aparri;;1-------;RQ;0401;;;
PH;SCT;Santa Catalina/Dumaguete;Santa Catalina/Dumaguete;;1-------;QQ;8103;;;
PH;SCR;Santa Cruz/Sual;Santa Cruz/Sual;;1-------;QQ;8103;;;
PH;SLU;Santa Lucia/Puerto Princesa;Santa Lucia/Puerto Princesa;;1-------;QQ;8103;;;
