AR;;.ARGENTINA;;;;;;;;
AR;CCT;Colonia Catriel;Colonia Catriel;R;---4----;AI;9912;;;
AR;OLN;Colonia Sarmiento;Colonia Sarmiento;U;---4----;AI;9912;;;
AR;CRD;Comodoro Rivadavia;Comodoro Rivadavia;U;1--4----;AI;9601;;;
AR;COU;Concepción del Uruguay;Concepcion del Uruguay;E;1-------;AI;0212;;3229S 05814W;
AR;CCP;Conceptión;Conception;T;-23-----;RL;0601;;2720S 06535W;
AR;COC;Concordia;Concordia;E;---4----;AI;9601;;;
AR;COR;Córdoba;Cordoba;X;---45---;AI;0212;;3124S 06411W;
AR;CNQ;Corrientes;Corrientes;W;1--4----;AI;9601;;;
AR;CUA;Cuatreros/Bahia Blanca;Cuatreros/Bahia Blanca;B;1-------;AI;9401;;;
AR;UZU;Curuzú Cuatiá;Curuzu Cuatia;W;---4----;AI;0212;;2947S 05803W;
AR;CUT;Cutral-Có;Cutral-Co;Q;---4----;AI;0212;;3856S 06914W;
AR;DME;Diamante;Diamante;R;1-------;AI;9401;;;
AR;EHL;El Bolsón;El Bolson;R;--34----;AI;0212;;4158S 07131W;
AR;ELB;El Bolsón;El Bolson;K;--3-----;RL;0307;;2755S 06553W;
AR;EMX;El Maitén;El Maiten;U;---4----;AI;0212;;4203S 07110W;
AR;ELO;Eldorado;Eldorado;N;---4----;AI;9912;;;
AR;ZAI;Embarcacíon;Embarcacion;A;---4----;AI;0212;;2313S 06406W;
AR;EQS;Esquel;Esquel;U;---4----;AI;9601;;;
AR;EZE;Ezeisa Apt/Buenos Aires;Ezeisa Apt/Buenos Aires;B;---4----;AI;;;;
AR;FMA;Formosa;Formosa;P;1--4----;AI;9601;;;
AR;FRT;Frontera;Frontera;X;---4----;RL;0607;;3108S 06248W;
AR;GVA;General Alvear;General Alvear;M;-23-----;RL;0601;;3500S 06739W;
AR;GPO;General Pico;General Pico;L;---4----;AI;9601;;;
AR;GNR;General Roca;General Roca;R;-234----;AI;0212;;3902S 06735W;
AR;VGS;General Villegas;General Villegas;B;---4----;AI;9912;;;
AR;GGS;Gobernador Gregores;Gobernador Gregores;Z;---4----;AI;9601;;;
AR;GCR;Godoy Cruz;Godoy Cruz;M;-23-----;RL;0701;;3256S 06850W;
AR;OYA;Goya;Goya;W;1--4----;AI;9601;;;
AR;GHU;Gualeguaychú;Gualeguaychu;E;1--4----;AI;0212;;3301S 05831W;
AR;HIC;Hickmann;Hickmann;A;-23-----;RL;0212;;2312S 06334W;Variant: Hickman
AR;HUG;Hughes;Hughes;S;-23-----;RL;0607;;3348S 06120W;
AR;IBY;Ibicuy;Ibicuy;E;1-------;AI;0212;;3344S 05910W;
AR;IGR;Iguazú;Iguazu;N;---4----;AI;0212;;2534S 05434W;
AR;IGB;Ingeniero Jacobacci;Ingeniero Jacobacci;R;---4----;AI;9912;;;
AR;INW;Ingeniero White/Bahia Blanca;Ingeniero White/Bahia Blanca;B;1-------;QQ;9506;;;
AR;AEP;Jorge Newbury Apt/Buenos Aires;Jorge Newbury Apt/Buenos Aires;B;---4----;AI;9405;;;
AR;JSM;José de San Martín;Jose de San Martin;U;---4----;AI;0212;;4402S 07029W;
AR;JUJ;Jujuy;Jujuy;Y;---4----;AI;9601;;;
AR;JNI;Junín;Junin;B;---4----;AI;0212;;3435S 06058W;
AR;LCM;La Cumbre;La Cumbre;X;---4----;AI;9912;;;
AR;LPG;La Plata;La Plata;B;1--4----;AI;9601;;;
AR;LQU;La Quiaca;La Quiaca;Y;-23-5---;AI;0307;;2206S 06537W;
AR;IRJ;La Rioja;La Rioja;F;---4----;AI;9601;;;
AR;ING;Lago Argentino;Lago Argentino;Z;---4----;AI;9601;;;
AR;LHS;Las Heras;Las Heras;Z;---4----;AI;9912;;;
AR;LLS;Las Lomitas;Las Lomitas;P;---4----;AI;9912;;;
AR;LPS;Las Palmas;Las Palmas;B;123-----;RL;0212;;3401S 05907W;
AR;XMX;Ledesma;Ledesma;Y;---4----;AI;9912;;;
AR;LCP;Loncopué;Loncopue;Q;---4----;AI;0212;;3804S 07037W;
AR;LMD;Los Menucos;Los Menucos;R;---4----;AI;9912;;;
AR;LUJ;Luján;Lujan;B;123-----;RL;0601;;3434S 05906W;
AR;MPU;Maipú;Maipu;M;-23-----;RL;0701;;3259S 06848W;
AR;LGS;Malargüe;Malargue;M;---4----;AI;0212;;3528S 06935W;
AR;MQD;Maquinchao;Maquinchao;R;---4----;AI;9912;;;
AR;MDQ;Mar del Plata;Mar del Plata;B;1--4----;AI;9601;;;
AR;MAR;Martínez;Martinez;B;--3-----;RL;0212;;3429S 05830W;
AR;MED;Medanitos;Medanitos;K;--3-----;RL;0212;;2732S 06736W;
AR;MDZ;Mendoza;Mendoza;M;---4----;AI;9601;;;
AR;MDX;Mercedes;Mercedes;W;---4----;AI;9912;;;
AR;MJR;Miramar;Miramar;B;---4----;AI;9912;;;
AR;MCS;Monte Caseros;Monte Caseros;W;---4----;AI;9912;;;
AR;MQO;Monte Quemado;Monte Quemado;G;-23-----;RL;0212;;2548S 06252W;
AR;XOS;Mosconi;Mosconi;A;---4----;AI;9912;;;
AR;NEC;Necochea;Necochea;B;1--4----;AI;9601;;;
AR;NQN;Neuquén;Neuquen;Q;---4----;AI;0212;;3857S 06804W;
AR;NOG;Nogoyá;Nogoya;E;-23-----;RL;0212;;3223S 05947W;
AR;EJO;Nueve de Julio;Nueve de Julio;B;-23-----;RL;0601;;3527S 06053W;
AR;OBA;Obera;Obera;N;--3-----;RL;0601;;2728S 05507W;
AR;OVI;Olavarría;Olavarria;B;123-----;RL;0601;;3653S 06020W;
AR;QLV;Olivos;Olivos;B;---4----;AI;9912;;;
AR;ORA;Oran;Oran;A;--3-----;RL;9805;;;
AR;PDC;Pampa del Castillo;Pampa del Castillo;U;-23-----;RL;0212;;4548S 06805W;
AR;PRA;Paraná;Parana;E;1--4----;AI;0212;;3144S 06032W;
AR;AOL;Paso de los Libres;Paso de los Libres;W;---4----;AI;9601;;;
AR;PEH;Pehuajó;Pehuajo;B;---4----;AI;0212;;3549S 06154W;
AR;PGO;Pergamino;Pergamino;B;-23-----;RL;0601;;3353S 06034W;
AR;PMQ;Perito Moreno;Perito Moreno;Z;---4----;AI;9601;;;
AR;XMV;Pichanal;Pichanal;A;---4----;AI;9912;;;
AR;PLR;Pilar;Pilar;B;-23-----;RL;0601;;3426S 05854W;
AR;PCY;Pilcomayo;Pilcomayo;P;1-------;AI;9401;;;
AR;QPQ;Pinamar;Pinamar;B;---4----;AI;9912;;;
AR;POC;Pocitos;Pocitos;A;----5---;AI;0004;;;
AR;PSS;Posadas;Posadas;N;1--4----;AI;9601;;;
AR;PRQ;Presidente Roque Sáenz Peña;Presidente Roque Saenz Pena;H;---4----;AI;0212;;3433S 05830W;
AR;PBG;Puerto Belgrano/Bahia Blanca;Puerto Belgrano/Bahia Blanca;B;1-------;AI;9401;;;
AR;PUB;Puerto Borghi;Puerto Borghi;;1-------;RQ;9506;;;
AR;PUD;Puerto Deseado;Puerto Deseado;Z;1--4----;AI;9601;;;
AR;PGV;Puerto Galvan/Bahia Blanca;Puerto Galvan/Bahia Blanca;B;1-------;AI;9401;;;
AR;ROC;Puerto Ingeniero M. Rocca;Puerto Ingeniero M. Rocca;B;1-------;RQ;0401;;3451S 05756W;
AR;PMY;Puerto Madryn;Puerto Madryn;U;1--4----;AI;9601;;;
AR;PNL;Puerto Nacional/Bahia Blanca;Puerto Nacional/Bahia Blanca;B;1-------;AI;9401;;;
AR;PRS;Puerto Rosales/Bahia Blanca;Puerto Rosales/Bahia Blanca;B;1-------;AI;9401;;;
AR;PCO;Punta Colorada;Punta Colorada;;1-------;RQ;9506;;;
AR;PLO;Punta Loyola;Punta Loyola;;1-------;RQ;9801;;;
AR;PQU;Punta Quilla;Punta Quilla;;1-------;RQ;9506;;;
AR;QBR;Quebracho/San Lorenzo;Quebracho/San Lorenzo;S;1-3-----;RL;0407;;3239S 06043W;
AR;QQN;Quequén;Quequen;B;1-------;AI;9401;;;
AR;RAF;Rafaela;Rafaela;S;-23-----;RL;0407;;3116S 06129W;
AR;RAM;Ramallo;Ramallo;B;1-------;RQ;9506;;;
AR;RWO;Rawson;Rawson;U;123-----;RL;0601;;4318S 06506W;
AR;RLA;Recalde;Recalde;B;--3-----;RL;0212;;3639S 06105W;
AR;RCQ;Reconquista;Reconquista;S;-234----;AI;0401;;2909S 05939W;
AR;RES;Resistencia;Resistencia;H;---4----;AI;9601;;;
AR;RDS;Rincon De Los Sauces;Rincon De Los Sauces;Q;---4----;AI;9912;;;
AR;RCU;Río Cuarto;Rio Cuarto;X;---4----;AI;0212;;3308S 06421W;
AR;RGL;Río Gallegos;Rio Gallegos;Z;1-------;AI;0212;;5138S 06913W;
AR;RGA;Río Grande;Rio Grande;V;1--4----;AI;0212;;5347S 06742W;
AR;RHD;Río Hondo;Rio Hondo;G;---4----;AI;0212;;2734S 06457W;
AR;ROY;Río Mayo;Rio Mayo;U;---4----;AI;0212;;4541S 07016W;
AR;RTO;Río Tercero;Rio Tercero;X;-23-----;RL;0601;;3210S 06407W;
AR;RYO;Río Turbio;Rio Turbio;Z;---4----;AI;0212;;5132S 07218W;
AR;ROS;Rosario;Rosario;S;12345---;AI;0401;;3257S 06039W;
AR;RFO;Rosario de la Frontera;Rosario de la Frontera;A;123-----;RL;0601;;2548S 06458W;
AR;SZQ;Sáenz Peña;Saenz Pena;B;---4----;AI;0212;;3436S 05832W;
AR;SLA;Salta;Salta;A;---4----;AI;9601;;;
AR;SAG;San Andrés de Giles;San Andres de Giles;B;-23-----;RL;0601;;3427S 05926W;
AR;SAE;San Antonio Este;San Antonio Este;R;1-------;RQ;9506;;;
AR;OES;San Antonio Oeste;San Antonio Oeste;R;---4----;AI;9912;;;
AR;BRC;San Carlos de Bariloche;San Carlos de Bariloche;R;---4----;AI;0212;;4109S 07118W;
AR;SFE;San Fernando;San Fernando;B;1-------;RQ;9506;;;
AR;SFO;San Francisco;San Francisco;X;-23-----;RL;0601;;3125S 06204W;
AR;UAQ;San Juan;San Juan;J;---4----;AI;9601;;;
AR;ULA;San Julian;San Julian;Z;1--4----;AI;9601;;;
AR;SJO;San Justo;San Justo;B;-23-----;RL;0601;;3440S 05833W;
AR;SLO;San Lorenzo;San Lorenzo;L;1-------;AI;9401;;;
AR;LUQ;San Luis;San Luis;D;--34----;AI;0401;;3318S 06621W;
AR;CPC;San Martín de los Andes;San Martin de los Andes;Q;-2-4----;AI;0212;;4010S 07121W;
AR;SMT;San Mateo;San Mateo;G;--3-----;RQ;0201;;;
AR;SMC;San Miguel de Tucuman;San Miguel de Tucuman;T;-23-----;RL;0601;;2649S 06512W;
AR;SNS;San Nicolás de los Arroyos;San Nicolas de los Arroyos;B;1234----;AI;0212;;3320S 06014W;
AR;SPD;San Pedro;San Pedro;E;1-3-----;RL;0201;;3341S 05910W;
AR;XPD;San Pedro;San Pedro;Y;1--4----;AI;9601;;;
AR;AFA;San Rafael;San Rafael;M;---4----;AI;9601;;;
AR;SSA;San Salvador;San Salvador;E;-23-----;RL;0212;;3137S 05830W;
AR;SSJ;San Salvador de Jujuy;San Salvador de Jujuy;Y;123-5---;RL;0601;;2411S 06518W;
AR;SSN;San Sebastián;San Sebastian;V;1-------;AI;0212;;5318S 06828W;
AR;RZA;Santa Cruz;Santa Cruz;Z;1--4----;AI;9601;;;
AR;SFN;Santa Fe;Santa Fe;S;1234----;AI;0507;;3136S 06041W;
AR;RSA;Santa Rosa;Santa Rosa;L;---4----;AI;9601;;;
AR;SST;Santa Teresita;Santa Teresita;B;---4----;AI;9912;;;
AR;SDE;Santiago del Estero;Santiago del Estero;G;---4----;AI;9601;;;
AR;SGV;Sierra Grande;Sierra Grande;R;---4----;AI;9912;;;
AR;TDL;Tandil;Tandil;B;---4----;AI;9912;;;
AR;TTG;Tartagal;Tartagal;A;---4----;AI;9912;;;
AR;REL;Trelew;Trelew;U;---4----;AI;9601;;;
AR;OYO;Tres Arroyos;Tres Arroyos;B;1-------;AI;9601;;;
AR;TUC;Tucumán;Tucuman;T;1-------;AI;0212;;2649S 06513W;
AR;USH;Ushuaia;Ushuaia;V;1--4----;AI;9601;;;
AR;VCF;Valcheta;Valcheta;R;---4----;AI;9912;;;
AR;VLO;Vicente López;Vicente Lopez;B;123-----;RL;0701;;3431S 05829W;
AR;VDM;Viedma;Viedma;R;---4----;AI;9601;;;
AR;VCN;Villa Constitución;Villa Constitucion;S;123-----;AI;0212;;3314S 06020W;
AR;VDR;Villa Dolores;Villa Dolores;X;---4----;AI;9912;;;
AR;VLG;Villa Gesell;Villa Gesell;B;---4----;AI;9601;;;
AR;VME;Villa Mercedes;Villa Mercedes;D;-234----;AI;0307;;3340S 06528W;
AR;VRE;Villa Regina;Villa Regina;R;-23-----;RL;0607;;3906S 06705W;
AR;APZ;Zapala;Zapala;Q;---4----;AI;9912;;;
AR;ZAE;Zárate;Zarate;B;1-------;AI;0212;;3406S 05902W;
